dataset,index,value
reverse,1931,Fd1!JrIimf3vyKhfb(*k&PnW9KoG4!AI#)cea7@&&k2*TPpXbRCoYeZGHC^B8UaEUIdj2wa!Nr(HhOywv3:^PT5wgNfj#3tAhoiz5j-m!L#htpLl;;p6dH#;
reverse,1932,FaI4QN:j#u-Si6h*N77GU5xTwJU)u#QYPv4QO0aYjRLbEkVx%6u9E5&ks;bLDcYcS8;!VE7)zi03nY6FL%7ZACDSeRSrN1ChQ&F:IC%*^UZ#B78HEuDIKzTnD94m)Yz:tpl;f%GkKtoop!kFGsPul@ZWJQ&e8qz
reverse,1933,F^J@@(AFGdVCld4P199jaDd*CoCznAO90d0ulUQ:%UwYkQ^
reverse,1934,F^-h1zmlXJ8z7PQZxyj
reverse,1935,FZU6RjFsUxz98*A9pf6(5Tn^R7PrYmq&A)bp2g&4F;Qx7CXS0Q!7B5lvM%bgy(HP^UWvaXZzie
reverse,1936,FVLiW2YIb:n()rrIY%8vGrb9eG80o&GG4YDQN:AZh464W)QqkHG*UTiSqt#K-o2Ph2H-k-Gj:TP^#5WQ@k@vB7Y*7q8C&fM&#6x@BMyY*F-yxmL3LN6Ymi(K^SHhePi8AS#psn:s)meve^4(#SNbl7IPb^PmeCzX89pp5addEw!a3319&7@w5ejpmY4QTyW
reverse,1937,FUK6%z8pTws2-7Pqa9uZ#2OBz-bCNcFoec-3@Tu(G2Kk8dQhlcX)^2uBzVbFh%plVRTwbWIL!V6Q*BYV:;FV8Z4De)VKwVEbi3CYag*8E#mM%pz7^
reverse,1938,FT1zyL3ZKbzwd4ZFF7d9XI8OOnWj1i#VjUQCWLZgwTtbk4)Lrzd6AKw%0Vi^%(QKGGF&v;HL(cjfsYASq1WrJFVKDNp0e(yuYK9^wCj^KVJkNF&8)fmHc)IgEKvYbiIuqV2e*1Dpdy7oEuLmo4lr
reverse,1939,FR)Ekcg!yD2H
reverse,1940,FQRhs0M(ftyAzZFVQSMX&&gO-JzQw!lPTIigQalE5n(l;vS(9FikB#LdS9ADV5(2hEXjc6aUH)9z1Se!-S@^JiR--Xh(-F)mvKN@MZPaDSuxueAds!T^SwvHpBnGq&19Nhgt9COS-PH-VoPG5)TIN)n@z@:VsxpemcW3hGN
reverse,1941,FN3jwc#v6iWZLwwgQ(;M^xvPtQ0aM0tI4HOI;TSESH:!-OHHzg*aCS)xWLLi*Y63nKVA)qGH
reverse,1942,FLWwNMZQcqr7Q@-pg8O#6bO3MlkHTXYDxkLG%yu#*I#kl(XNybF(aWLhyQaxezLmFxOmYB^NfSzDC1HgZR(uAs(VDrs@T;jbX(a*wC
reverse,1943,FJmQmfoIgZ)CBS!*@y^6RW0(irZPnAN)JMgGV^3!JqoFVfBxoU)%olZceAcnNVJCk7pkJLVSov0J**:pXNmgF^jgcS3%mKkp8*Yeoj*(c1F3MAyHAC;mB^P@^zk5&d6PMbrfz@r5ootQagD^rz0Dn*T^D(2SZFc5T&CLtUoBFAyfnWZLk35dwKkf*k5KEa
reverse,1944,FCdd*tPv:3bwIrGh)Jgc-b
reverse,1945,F:x;W^XpwXKJMleFO&W1oxtJ8xLUxj8hDX#R!Pvz^uCmouMgc*#E5qgo(Avi0U5O^^;Ih)Og(y!xBbXA@Kcque!RjcdkEhSQ@4TV!)RUbbvgSs6Ps#IJbvzY9Iy62ww)lOqZn6liE-I
reverse,1946,F8HDaMU51JVcO2mZCCcvBgVbJy;wryMJRFjK7HBsA2^JV(U!zcMIP)uf8m*12gJQv@dp!Uq#PSy)2m70Xx6vqMsp4!wY&pc*:Q-0FdwPuiaeHaJVhU:;w^aRL4C!xOX%1eW!N9w)xQgAZY64BgI#WWvpUjR4LAWU90D5nd%@@j9*^:PXnnmV-pEgb
reverse,1947,F8@9PRo#z#*4D)2zfNGLPoeXabhBe&0yZWOwFh6s51vsFdual8Do^nlhPLV3RdqGMHg!KVnTi#76tE^L5vpQl9T!70^D4^Hw*3pCWB6e!Ei0uM4p*YObZD@8S)
reverse,1948,F7i##LyE1lAxE^1!xCNg4rBAC863:YDFqg#TWx*mgrw1%4BtV#Ks4HV-S@:A^@JuZStfIUDQ8#BY&wX7u0rvLCDeQt;iPc7@bb6%WlyqUsfE^vNQ)50Q#O8Goo;ww-rMB7Z%fg71OA
reverse,1949,F77R4^4m8ImOR%WKKubc*iRqSw9!&faWc@SdfrZ;TNDTRj7YJoR0k(nFCdXn6N0bawl!0gY-;G!hVjcELGFYPdo1O3ASJOrCncBech0gKkJdYH1&DmF@F0V5Cp^^ALKU-a4ryHJ5vJ;xPApR1oUOWR16EUyeL
reverse,1950,F5rWrfJd5eHqw^226Q7OfX89cZO*num&uc!VWZ0%7Ehs0;ObVQ9rZ7S&tvYW5LEfa@2%OOp)je^md1HQ1g78cF6XzuacBbtSYqxZa4bPrnwEl6EoymvcVjhIme
reverse,1951,F1r;I8TlTtch@)yo;bpVk;*l56ToL*Cc!oUiI*jF8T7Q
reverse,1952,F--^YP5o;RAGE!AutSucein*3jyzkd2lKst6AkPeNaK7u!m9akVl^2CiKS7t5Mw:@o3:d8e-ClRj56uwz*02tnw7E#dTFdctsV%;@3Lr(hmksi&PJ-8LLUzuzA(0E0-TOEm
reverse,1953,F%Q(02A-jDtcW:meRIUmUwv@:KB@S(jc0uH6wGnKAKHwg!Rc&g4h1qtKTJH8l5:NVbTUhFz89)G1Skev7e37E3R#QZwEaETk^yY;%egYH*;
reverse,1954,F%1949T&dFMJNIl@!6(NHhjix1&lS;nceeBVYZ2QaKmY!*-k@cBc-2LHb2E3B3kKHSc&p(BDAqtsMqxDYshtDfs7#8rt-uEzY1pN#G4Y0)ejt*xWOC7CcN9gXNz2lMzF^(!kaWFg
reverse,1955,F#moJK(WTH5K1xzhYm;!S#KPd8cp6r0fbqz06MWrQceLW8TavZ5lMnAtiUy&9(0a&I2wWY:z^%b-m(;H3bt^@-2q62xnospmjkB&HTuppzAMifa:ik!MykRQho*FkLKh1Rlw^)DH2TGUNrQhMxY1#@4)jkc8c09B2oSVYu@%u%Y%Le2Z
reverse,1956,F#)dEkhRyh3jvj^cbKsxu7n@45fDz1*uVbDTTN97vR1ZD#BfRoNgkfDGty1C1VaeJ#jHfVAGjrLMi)
reverse,1957,F!I6(2L1G(bDCTwwm84v71ksfsa3if07Lw9CK:iqfZ*-Bg06(6DYlLr45X&Eb83Ed(s##haLcCSmQ!RExci(1EK)cd4wULF)srbehU8Vx2fc(dGnv5qckUPe6Yb)%6Xod0zR%WY;lfex%M
reverse,1958,F!(i)0s8DfM0K)^wppAV)yd;!yRCvxUl6%DyDJiI:VJyC:gD-Z&8Q3*AUFdrofg!o!G5GZN
reverse,1959,Evrw^Be^GTb!gN@TCuRp05*k5OjhA@k4tfWs*a!nu&6pgqggUKfR;F5@bpopX-:e:x1tNB:xypQ2X6ACWy3%IFZwAtcdoFMoA-QY3!HVaHsOF9I3^sM!c2:-:D&DMtdLBc3oxM
reverse,1960,EtYSJq4I^5;g-APSMk:YxI!P:@)TBHQ@b)olN)Nu:*#
reverse,1961,EsZMqYyq2lDlvQZZkt%RcEYHUONML(Eq:o7QB-k0(:u#4#VY
reverse,1962,Es)X0YC2BJ*Sups&;yXlrcoiK:3(V%:85usAdZgQe2%AjBz8dLXf@hE(0AmIJhy4XU%1^z*RH;yZ;Y14&8WKj%OkW8F-BaW5^QopafSH%n%GqVsO&
reverse,1963,Ersy^eu04;^FiIO*kgbEr5*&BN7Xg6d&6R8V3Wu9Afpe1-vg@SW%ZS#EQ8z&XP4KzRdB&48!9f5433U124xoHWAuGOg)S@8S^ctmddufjZfb70AhZkgS3c!WFFWM-OKNGy:z*V8imHd:4A&dGQ2XEbq8&p&%tF
reverse,1964,ErBZvJX#-(H
reverse,1965,Emq9!hvA3QJc7tkBy&PhsyCXzEd;g2RBLL39e-FaHR;9@wK!usikSb8!WdT3R()J4655ARhJS^HIlub7zA;fpdrdEJ:pq%%Y3XLgQzxW(am^-JWMXBR(*o^)wqbiKjy8YyD#kjcx02&G5r0Rr6mv3XD6&#%7bPQ9:dnDP7ysKr#6n7^kWPVChWH#wwoalDqN
reverse,1966,EmWDg:sHgVqyM#pcPk(iJMyFYGlGU(jjQ(gRraV^83KTVZi3p:43K#u(sSz^pSg)kt%e!5b(r:N0KwYyKuaRRrbaKxdrI)FSV(-KjR8v
reverse,1967,EhxagEt9cBN2tk7Q(QQc3asxjB*&!fUNz)ak-R7PX9LM06vhVNE(o2UPo-snrs0o9gOgtGVec51krqQ32OCKZm(6qRaBsSa)
reverse,1968,Egnv2U8vR&YafUpG8j^XY06bFB9StSjq-Q9@R6-8SG9Zz!xEqxctHOvJ%-GRNKbv;R3wMXpbW(EZ*h@9HII^H;jR-^4yFNa@DoQXiWDw(Ps(NLkWqPTb&xE%SmoaIi@
reverse,1969,EfK^lv8#KwbR
reverse,1970,Ebri*v5cK(Punmxne*Iyv8r@lguo16rOCQFZGLOndkDSNxAr-8A^IBOBxcsSVdXPMQf^bhnYQzic1cM@LoD4gH#45qTE2bPvnwdj!vA90QgfGvdHcyZQy1HaR-%d);1A:cek4c%d#4Mf#cQJ@*czYbk8Cngj5z@Saw:wlu3%MJ05
reverse,1971,Ebed;yIdf&fn&rFNF(Ks@k0Yv!Fl7Ry4Q5M0OadssBwB8)w9
reverse,1972,EbO:xynZTuuVYzne2RmgY!u;QEpxuyjcKn1Vu3AQ(C*W(IW&Yo;v-Yi@Oib0dLH(716-G5NE7t7gsyL%l;JuRat!vD*VbxIlgfn-5NJcE)E0P1ROMpRu-ao4otsx#81fDGDHcBf5Z7(dS7vD1tts#980j&DSfO#G@lG
reverse,1973,Eak6*0A!cZ0V#q6is&m(0EgYsXhA%(Moq;5
reverse,1974,E^jr8vuY@CZ-p)b-lXsHSsHotJy3m7N
reverse,1975,EZY7p4ll:T1A!%4d;)Wwmw)#!DxFtnLu;3l9IbRh;G4xkIjT6I1hTWeA4MbHkvhrkmIG@B%p9JGRIt:XacYfbfg7I^8R5Rd)fPBc(%HSpEe
reverse,1976,EW%85e4SL4x@L*ejE2ZZ;Dq6BuwXA%Kc&:hLi8967)ypsDSeqn9e*#YsyyiB@bvemsn6RSr7NEZ#gb(#AiO9lUrzks5h:41h:gT:5ynz^D--Mup:NYd3l9VA55dM!!ULyH6TaQ25^g6Zm%jX6du82sH;CLUG65I#
reverse,1977,ETT#Kv%QqoWvob@qnV@o9uDc&Y686r9XN-^)bPA5s43LJ*Wywm2GN3euAfuhe9ywAn;vj^TmoI6L@ti1qhoxEHvr&UgeofMHB4dA)!Rcl3:O5Pm*nA4:Bcw8Zn#jKy3y
reverse,1978,ES(;WDIfJVrD-Xv2OwY2I
reverse,1979,EQbu8lFsXVIVr@aI*8T!8XAFu^Pv1D61**FeP1KtbXO5stAw%MQ#v0!LX5iB&B1Ev&@j(p%VS*BkX8enba!0XXC1UyMcdoinRDz;#Yul0rFYDI;E619g3M1arvX02)b78#%XHS%I:s-8Uts;dGg@s#:0V9NIS&0(t3mCquxqws!SwU@%D#Kuc&Bsl1Zmh^nK(8YSl
reverse,1980,EP6BfhbmX-5^!BF4BjSgerw:odnxJYyHL%oXBFRjrHD)r7zfX%gRp#IP1RYn)FR^x55
reverse,1981,EMIyYlAyO47kWm4h(0^N;&Pt4li)9ST*8WJLztfoWdqZnzMum@uW*g7oR6a7zWW7!dj!3DS364x@ls@DuhoPb%eDO*C7&Yn*DQvskPjsu1;5qyYcaIO%2I*S2jU6;*7:onpv6hehe1gGl;CR8yC4UdGCOKSD3oBMK^7cqJ)N3k6F;rynvL#kU
reverse,1982,EELB2C%VWmz4Digk&K0-6Xj21t7JMWrAr:v;^c4#l#fWWU;-(iUA3;YZGsL2PIC@vuTtp8q5g)jH!e*In(v7pEnO9#FoXS&E07LC2I8N9FRGX7Upkac7r7lK:4SQ#jdL2#Yhm0C2RdKLbajhM6hNfPdRUYGGq6k8PGg8Q1O)^B@7o6&;9%E
reverse,1983,ECgxZT2fc2EtmKLg4l@uZdphvG
reverse,1984,EBeZ-Qi2FOo0Zvs*d8FTt;8&gs#6mMRKA^uz5pl&2yu)pF^BH)GuIM^sMyl&A#9hIUxU:CFk3NR7K@lQ*;csFQ-3QO8wV#k0Y6k%0aXgZKsl-*GAH(7b6@o)Oykqm^Ftb#GdF6l#UlGxjZ^T4-kYFTQerpSzDBDFzzlMEiQGAKs7@2oVcVbrCg6Znkr5jb5y
reverse,1985,EAxzP;vj&VTno3bwkY(NKvD7En8dV)TMBC7VMFVprr*C#zwI)&S5L5xFe@7xc%I42KVTx!PM:!GT0BBT4-Ca3YEO
reverse,1986,EAZAs7T3ofx0qsZdfP^8ryeCdbSk!rorvtegapAD#&57XyZ@TfLY0Jjuazx-gkx6TY0GzLUs
reverse,1987,E@pmB3x!aHsgrB9lVcF!zZP-Bil@jp%&Bp(A(KA3#g60igB7rBl
reverse,1988,E@Y0bTgd!mf^3Yqgw)IMV47Ye8iJyT1LfOO5#900%(eje)798zyML9Nt-4yppCiu)M18(^7a48zdv%TtH%DVSH62L6&p2PsUCumNy5XW^@k(HDhGm!1FTVe3u8PoI2%x%6;E7Z9@7
reverse,1989,E;s:GU-olWXWwTswDI:beIVCfv(G^)k-%)wg#L)f09hXo5vk5^lv;sgCm7Ms9^@CM30O)N!E%W%!6BdUE5VcQjUmxVOOCCk%w4(Y((N&pma;Wd
reverse,1990,E;S%z(qEdbRB:7n3YZkyvqQaEKD:*apvdNjmJkj*kSufdkfsLl^H1RjO2S2#S@Cz7Lp%(&94:WiqLPmodLX&f-WT6S6839@AnM4LJ2oA#m18-CgU;S8M3&ji98wvDpzNe5YSrF:;ShCyi(A:!p^x2Os#1Mo;i#b1u;wxm4KApY90N%8Biq;KMQV
reverse,1991,E:iV*zSiblbp)Qq%k17m:cb5Q!-TQ14U7X2ctmqRIeN6eAI#dxiOy&NZ4giga&^H-gAR&7B2s6Hsk2PJoxb9V@MCqZT)H5^rYy8sC:lu90:GC!()sMw^qSKkLXbHNUMhnJlH;cZS(B1E5r-OzJhT9x4i00Tkj7LD
reverse,1992,E:WS^lQ4Tgem&yDnn8NyPsf@acM4:8wOq*Wl8SQKDaB:3Ok855ad*Jda9;CY#Z*xTW@dnWaE5IPSHDf0ru%-B!xGKF^ph(I8%2UK7:Z)U)Iry3GiUYL2f(qYbeWuW3BkmJUZu)Gc0x8yhvu1KFPbMRn0L5Gl(L:8)py1DyXy^H9^V^JjF
reverse,1993,E:N7L0W)t^l:p&jtkAaa#r!-Psx-rrRBom0lQS#TYBd&)S&Gp(^Zj;@sJN38902F0xAebUFqNo7svqG&!h6O*R!d6rQfna^vs5MxuoKYYq%oa0rTxw^ZtqvNZ%q&cvXSKl%SBq9S3UHe
reverse,1994,E:)E)V0g4@lPyO@KJuba@OpJg@4EiRdSv9o0P;68FJ9LX!J6TyLVf^@jdTtd2Z8o;EucSAFs7Kql9Rb4!JE!RUHWciwkEs3KB7t(dJ*6EJ
reverse,1995,E89p9%R-VnTVdk4rrobOodhT:!2Cq^Tt!!A4^B)ohpB90ui6ReFMVNfkG^pvddcjcGV-1LRIUCfXtR5eo
reverse,1996,E5S6;ynbYEQLmkMrofAc0v;w:uBL%b67#BJHqew*lONhJ:QjlYOdP1PKL*K!t3ehMT
reverse,1997,E4&GyUTm*hVRJL^DN:zdMCErwfQhnQ(Q);yo)E(1bmhw(my-HCRfMygIzb1U#EAef:c@uHCiIY8H%df*ct%-(m62b-iib:)yV(1t(N0GggW5xzGGh@%E-jfZWNwl4hk1Ykl(S9TV)i9NIuy235J#FrI-jMq;Mcn^3WdFJ*egb08pL5zi
reverse,1998,E3z85iJ8l(nyZnzBM9*-8#6btpT@dEoT2uiJ
reverse,1999,E0LRUz^tm%rRPv(K(x5T9u(XDIve6q@9ewAn0EHDNt0lDITiu@)z@F9Gqm1-B;AExSg1jHr;Ec%1Z7WEwsrjuVQ#
reverse,2000,E0&3*11kj2^OgS5m;D4Ea;#t87Zitnl6hFt3Ogw9vfG1LBB2HoFJG-X@rWcU&wout-MrBlRK#
reverse,2001,E&gG#wDjquYI%Uxv1S0E6:zm2w3Rk#knak&oad@CL7k0mmW;9i7@Qdx9ZxuCc:plG-mc(Fsy1
reverse,2002,E&c5m#ASGaAD!5Z9HmAQsgbR7)253Dm*nZnDZC2^vpRwhIvrw5Q^;-d;YlBtLdy
reverse,2003,E%Np#45Hn@8k(cZXqmc@3:@r5REvCe;h:!EW6)833hI3DB:(;XnxM^
reverse,2004,DyORv6)9d(ZVmW7xX8Q3rQsI29(e9hocC6!8SrHx4AkH-5DXKtCFNL#tX9RMEp#kuU&ds4G%O66DH3c
reverse,2005,DvaDrqKYnSlUaNJj-%0Fa80m3nggeuM&1gN^aETt*G6&!*;bjEP3Lt*gEaA1)Pp0^H8IToX3-RiPkCTHEk^f
reverse,2006,DuKoobgqy;02GyjJjud41Q#5qNGl)vE1jny@MZ&A*dJtgpT6kS1ZPkrhXfOEDklQQbfGy05SEVsu9QIUPV@-E%aSM6vNn4NIDc*#b
reverse,2007,DsRxi9Ca0LGGqO4^YfEiVH-J-(nKaVSMk&oV#13T5l7RO(gC
reverse,2008,DrBNYOjrZP#ER!FgD*GD30r)h^zu623aJ-@&#Es^LhzwX&r@65h#ZjF:!z;V^whZ6m83VXsQA:!&3E5WMr8ZBTMd*BuLikGZA@oEyDjaVA6jE1Wv
reverse,2009,Dq2)0hJQJazc!1IUWhGSHjraU2RlUChA&GBa@d)*;AfueO7BfxD4K0V%71%CD2PR3)j6bF7jEI3kE7DYAxbr)px&
reverse,2010,Do*t9j6olzBv8I*rdO!DzoVQFj2CGNnNVMI0P:@acaA0o94:@Z:koM6%nGOgn0Y)GDOd#9#Sc*f6*up5MapHcY9CYLptT5cz(T0XvbG)aoo5Q4cc85zlUf*XlgJPZWMEm0%BlJzc(xY6GWIrbJoYDhw2dlX%xu^tEE14OM:2!A
reverse,2011,DnnE1rS)f3VIpb2MG!Tc%E6Af*umz
reverse,2012,Dj2yfg*0):B1LM&dD2%z%Y4xu8ggfDQ!dIS5vCaYFU#Z3P4@kJgHKBsuS(U!WvexdrJaClMgdtkV7ji*!wW3wNz(fKgN2vjfJ90!CrVem55lcxvEskcpdCNuX%M5DI:Exi:65#flhiLbtSc6
reverse,2013,Di^Br&QS0JPwVi:g@g:%-eiAA27l:D(lMl70J2NnzwgkA
reverse,2014,Di*6RIq-wbB&eLUh*(c3VTZJNzTEr;iM:9nax2!5*)W65v1exr!y)!tjzGva7;3QOCYcFAHrYlRQzHamujrR*XnP@YX^Oxt)lT*k(iiPXH^7WI0^94)R65ppV9Cs3Kv7Os@WDu:jpkdJzTe*H%3:E*)%a7&KKI6YroD2ajGS;u^mgoCy4nSe&u2-I^31u
reverse,2015,Dhal%0-SH;ea#O)91&btJcS*3R4a6j2Y5cxEA
reverse,2016,DhYl3MY2-iqCuQ&uVo^;OMmr%0pL3DZ)Cs1w20Mvfp7uUqdSe@!ix3IbAwGe4KQceQ8q
reverse,2017,DgO-jrZghyPRuwuHoZPBvtQ;gwvyOAAhuhmqLiscm#lZtBPSgoXsXpjunz5X!cP
reverse,2018,Dg7-U&27eJPn#6A44)jeGB;4rvmlYR6B3DO*r(rT3L#XWqaguJw&4XNYT:1Y*Y7%K7VbG1j8(cweoyi^)9WTfSESvbt(9:yCCO4ZJ@VFEABGE4&cnIUht*vdtP39
reverse,2019,Ddktkd!#Pr4c3wwnvC0!S2n#2Z*yf1:&mEYyUt!Ry9cCUe3Ev1DFfrII^g*@0:5bSJah;GjvM&(ks)-Mzou0VAV0!ZwD@#@7uH#J7!aLkLU1ofUsRKtm@F)ia1q!QO!tfrqim87J%JbLOR5R8V^u;4XkriawA19ozPFocVt58pxmI*C
reverse,2020,Dct@*wFvqE6VjSK4#9WFI::CuB70lysRn@J&*3ajK10-xyc!bul;43wSK*xlOKAQML0P6US(!QxLFnADzNmtT1cpRf8VDOIHx0m6nLqfygOeXvuA&KZa);fwPS
reverse,2021,Db*^k9(UD3jnLAcRDb:R*6JyP20rT^WTD3OUx#9NJsxr(lt(yATjUMT%e9VfhEr4@K2
reverse,2022,D^4DelgkTuVfvxqbnD8gd&GDEno-m;lj8QdPPr%M9WNyO;df5H3O0)n8-3(E#!;O4%HV1P%e@LzFnMX9ucG76Z;
reverse,2023,DXFmDTclW#YbM2zJki^kTbKX8yh-R#n5ETdhl@jNO0F#)-gIU9RNzFBhttGioCPe2LD)dXq^cG16O
reverse,2024,DVxX3QmGky-;NMMW(IcyC3lfZAdMF(WavQYOCUUr0eVHJWMBVN&ab6Jl1UJ4zMk3gmYCDGXHWo4@^QhS
reverse,2025,DUJQNb#n5L0^c0#Tlf%uR;FY7c:d7myX7tkJO!%3f3;9M;@--xvPAjSVi-Gllm^xCPP2tv)Lx2jP^nsQK1XRAIqu3aab46r78Sc#2fo)W
reverse,2026,DSS4qb;Q4wNh3TUc^Jc;sLjQXk(&pTp3e;J(LGsb;SBRu)O-DyydE7e:Cw!w7Yom1S0i)
reverse,2027,DRa5;zgr)036YWxBR17F0DrXqCugixEupqU9;8bOSLteTytE*p9QkrXU;F!e@Zg&R-R!jc858zyViLQEV08be
reverse,2028,DO2Wtd22Dbr)SSC6Sco6vKLFR26:vixlwhmv!%&Y9LGAVER&*SCiY0Ov3H!cscFjyFC;40yiz%YO^U5tYdQ:aCvl@fb
reverse,2029,DNOD;!j;bm-!JmkWpjpJg!!(I&02(MVdvP@cT8jpBC4y!vFnTr)DCuX0Ua6ZdM@V(KuoHSTUb26lM!-B-rz6VCvCwdCf;UeL!3d7;*Z&;rjl#kIqMGr;T:4%qlP(N6^
reverse,2030,DMa#THrXVJhG0^3KnZW9E*5qm(vnOeb5Gr0lZ6;LdHvj3nK%wJ3uMdB
reverse,2031,DM*F-uDGaW(sbHKi0oVDE6SW365W0CUj5I@gTvBxZ:ygkr2Bd*e#q8:rk8y1mp3L9WIM;pMRZp0q5:D1uuj)1(9kh:gsmV6HNB*z6nID!YWgsb:B3ABcg:4mQ-b8Py25Sf#vOgniEw;JnhkL1H^20a7C89(YK36MV&MGMqUX4o%Zzba%
reverse,2032,DLs@oPHboDnG^IRTi7*E(FLX0F:Zj@&3fV!)zP7WIGIAZpdU9UXcZH;KZ!ny^ooIWWqMUh0(eAYYoO:IliW8-)gxNGAQPJO1KTIpU4Js20
reverse,2033,DLpdtOJg&C7ZW0icRk5WX-q6OfWLARAmeUY:lQrxt^7BlMYrmZQdnj*op7WEO6qWw:hV5KZsSgCZ8cNNIrE5E#02v!mAkXsmAwPTVFYT28i^
reverse,2034,DLixWUpP1rOuT9f!4TpSjkikUqb&
reverse,2035,DIsr%oBFI9dcQyvKtygOt%QnjPC6MirNjV9K&ANIw1^vh(Y(zbzuVK2#XzZ-cuO;SVFiurUgNan(hafa(ZYG0;#-5ItCXyYA6Z(tEI@I;ASkcpFRf6^G(P9J5v;Uim2rE!JxC)4Ige8UyvHtAweLdACvG#PMGKpzfxUHuz0zdc@^CD-Ak&sWteJ
reverse,2036,DHlxZ3zCRed;;NMe9!uCxAd*MQ#vn9vL8R*sV0)2XNIPd;a3(R-!FFoDf^vaBoJZ)@(;-G541i8K^ftHsxI4GbZk(!Rh5T
reverse,2037,DHi21sFGovBxl6ln!kJeohEJ61:tI-&CU3TnEE3q^8t!v@LmPcAs1x:&1t@t%;SeFlp&^6Z(puavNO;-DvT%g@6qF1S-dLXUVWNed#k4c(;b^hW1ED!L;a2Mvd
reverse,2038,DH2o)!ver;EL7bIRe6rLrh5DtA6-AWCnsKOAU#11mCmvpxN5WeeK)c);)KEP%3pF@wg-YC6jWzYBV9Depc;Gr98Aq;XkuAoD2k)KnnVoA4n6:f0;^c@hsiZ:TMfDpqz2(fGr):coXJtCIdcJvp2)d!mIunaV#iLzGjs
reverse,2039,DC5;9y^@#uDQpW1dx#2ghGBDQB-!XC8Q0W*uo!P(RakQhcmD-GJrbPWt2a%NgCu5W9U9uEl*uz2kcSYFh*ia7VBCcu%
reverse,2040,DBjA5Fg(d8JPbZR;5RlZ*fVl&7N^OM%*cD2N83mAOTo-iL4GT84Si)xKPnC48#3:d3nPTGH6u2XapovYOn21vIqEYzEavn7kQbN!wN)-o)TSL(9NwpltRJ
reverse,2041,DAQ5eDD7gej^k2eYGJ(iZJYwZ5pfahHm4np8bK5tGLLyXsQst(v)CdiO*zOwqcSCo5r^D34ugU5M8l;dq%:B1#AI)EM*8D!:ZeUn:goHngWmdK
reverse,2042,D;wRPmEdP53MXrV5iO(c@WmKJ@YLyL(5HpWqDQ976CU^TZWH7!yo@EuY8cwgHOnNA%Xv7l^:FtsW#Ey43@wZ&
reverse,2043,D;oD(eK6VmCPsN)47m9SxyS51GxYufG:w^BwD87Mhsx3vn(fHOx6y(y)HDWJY*gpNfY)wG)DrxrwX(^3(a9AiAv)*i#:
reverse,2044,D:nYvUIJf:k6)u0136xxcCWOh5OEaSleSi#NxAoB98gzse@tC4Tv1EMm8Q6f12wcF^RgW@:3y2%pjY@n3G4Yqd4%6gGfPym&V)&AuGet8:A%IxVq;GKPp7x&M%Eh(0:pXo#HVRRGfw(ThKk2pqN5Zhcf)HAZnXb85n)Lp0
reverse,2045,D8KR^jaW:o4jYE:aAehO1svj0dTr)WmFEkSjjGS4tehA;Zh)gduwVWPI4yLa!wuYa()BVWVMYl3OjAh)A7ZSj)ATZgWoA:4gecAFDvJ48F#uROFTZ4aldFjEB4z@T*CJDOjT13Y@e&ak:4&OLk-Br&U68i7AIhD^ZTLMj:gjlBn-uQ3vVD^XgrH@1h1#n
reverse,2046,D7uuWgdLjJm-S&KEld^YXpJJd(szFN79JeI2%Ef;QZ1QSdLJ*tIy8HuyNWnGmHIOkQ1e:;B6
reverse,2047,D4XJ7th1L*FZyIH3i9;SzLgBn4YGrGReknhMK:dGCN%a&n88ZClV88olrTGMbTq68qPZJNEI0b&GrzwBO8:lcB(@v^@1:v^CJBTh:vf^OOP!x-Hh:cryD)WzkyA;@bjAjeeoyg^sFblFM
reverse,2048,D-!t12^R9lAx53RqIBwT%VNFpO##qiH*E4F#5qKI:Zx&3h6TbP3BgaDb:%D3cmr8I^s%%T)
reverse,2049,Cz0UdiKid%JNPm;DE7WE7MM-zWDc;C42aijNR!g*9!kUV0!EUnc#4H#;9(TK75NjfsWJkRCsw7dz7vbFqT4@!Dqnes#q9*HbFhv:-^CS
reverse,2050,Cx#@5@LZKw!INQ1A&u&SG(La1y0iagOMrkL
reverse,2051,CwC)3L(2L^l@*20Y%BK8muZAqhWLkJ&;YDwx%A-c4jeZQN9VMU!V^Se9;n@#osPrUjcbb:puOi@*OmNF%B*9SPngsNLR%dLYO&E6ERu&dDOcMwcDRNPdj0qTkxy;xlvlUVHqC%2ggE2d:e16)&vk(HYk(d!ltosmRpJH
reverse,2052,Cw(Bup69mE1bb!hLw38as5lg)u@
reverse,2053,CtUE4d12sStFq4NHflAUM8yJXF*3g(UBFjn@T^BaLym)3fC814uvkV4wZ8kAd5;oYaysmpI&1::LtCbExCklWAIuh4;r07%4L
reverse,2054,Cs7zyxPByATN0Fme;q^RBkD:GDen8Sqb(5DOIUhIM5DpBQDnV2Kr7YyF(T-:%FDyC
reverse,2055,Cs3JJemRXIi)G)Z%EBz&hWPK59g2VHCh#(-h*eIwhmw267kM-24r-^I6h9v
reverse,2056,Cq4)AkWSXw4x)IC&-jNZNOeS0sY401QMEZWhUMO%eb
reverse,2057,CkuM^GNgmE*Qgwd2%jqq)Z80kQ47JcurqF4J!B:gQ-qwWOCm!x0u6k:GlJ7VtsqGC#c!%!kS5rVpJQYu3aG*6EwePI#)lQe#pwfuq3KvTbTS%4fuflyC@nu5YmFtCAZ!w0LuP3FQ9I
